,embedding_x,embedding_y
1056,-6.2554064,17.835968
1057,3.9051058,9.004108
1058,3.819642,17.061413
1059,19.344725,-4.5861135
1060,4.1956134,18.118868
1061,10.732009,22.869207
1062,20.276918,5.5735974
1063,4.0973954,13.963534
1064,14.796231,2.160216
1065,1.4110732,-9.542777
1066,10.826014,22.774359
1067,3.4731874,2.6456258
1068,19.419712,10.141313
1069,20.588858,6.0661016
1070,20.225698,5.6122503
1071,20.66824,-1.9359912
1072,16.849077,14.269444
1073,17.402493,13.974858
1074,0.79568946,-6.065838
1075,4.0483556,2.621031
1076,3.8485975,19.595566
1077,-2.5081885,-4.9606767
1078,16.815174,14.318984
1079,21.12571,-3.7333443
1080,16.796865,14.31158
1081,-6.2677393,17.848532
1082,17.856043,11.547708
1083,17.921417,11.489669
1084,10.738483,22.862835
1085,1.4194759,0.14742322
1086,3.2838936,13.328136
1087,12.912635,4.920212
1088,4.0439744,17.937477
1089,4.14311,18.02714
1090,6.7894697,15.561511
1091,13.82476,-9.328133
1092,4.322822,18.699305
1093,-0.6136779,-1.8569444
1094,-1.0728917,3.3153825
1095,14.002256,1.2026755
1096,1.9654971,10.842991
1097,0.4253894,9.968154
1098,-2.9205558,3.329075
1099,-2.52631,-4.927154
1100,8.421452,-11.660334
1101,-6.2821307,17.8644
1102,3.312726,13.350161
1103,-5.2153006,16.579124
1104,0.06228241,-6.916807
1105,3.6987967,10.86448
1106,14.834079,2.4355254
1107,-0.86432827,-5.9157352
1108,0.2938221,-5.488724
1109,13.079037,4.711746
1110,-3.4999173,-4.6072354
1111,18.609974,12.775147
1112,4.9333105,8.561076
1113,13.565512,13.407971
1114,3.994211,9.545795
1115,-6.265929,17.845486
1116,1.9227147,2.0199003
1117,3.368904,8.990114
1118,4.2627325,18.595963
1119,4.3227854,-0.11978169
1120,-1.6060429,7.625693
1121,2.9563162,9.605005
1122,4.11225,17.891972
1123,9.751301,-7.019643
1124,5.4503465,20.282932
1125,4.8109784,14.228711
1126,2.0474544,11.086879
1127,7.5739765,15.869821
1128,9.683927,-6.9803925
1129,3.8862906,10.458182
1130,3.7490442,2.8828578
1131,20.201015,5.741405
1132,7.768364,15.902601
1133,8.543541,-7.063249
1134,6.4088993,16.236874
1135,4.011587,9.018242
1136,0.9143797,8.1372175
1137,0.5355426,-9.514084
1138,0.3536756,-6.2226458
1139,13.743894,-9.272384
1140,1.7646742,2.0082986
1141,1.9178462,2.0436387
1142,3.5325034,13.766917
1143,-6.2747025,17.856173
1144,-0.4680801,-5.8615584
1145,13.3200445,-8.989506
1146,8.197946,-5.8529897
1147,-3.530393,-4.5794353
1148,-0.6436205,-5.849566
1149,8.08813,-7.189784
1150,-3.5535295,7.1083884
1151,18.337503,4.9176164
1152,6.565405,15.703242
1153,20.560318,-1.9426837
1154,5.208976,14.491266
1155,14.198739,1.5417647
1156,15.282875,2.6745574
1157,15.284275,2.6631863
1158,21.082458,6.987484
1159,4.5825243,14.347693
1160,6.4253917,16.085714
1161,6.3324413,17.678076
1162,1.8080009,1.1326802
1163,3.611113,10.779965
1164,13.592932,13.374362
1165,-6.2763095,17.858057
1166,-0.105875365,-7.4515095
1167,19.950157,5.7481365
1168,-1.6419134,6.868941
1169,-0.105707206,-5.734104
1170,3.281236,13.3249035
1171,-5.2165446,16.582113
1172,16.800856,14.3262005
1173,4.558023,-0.416473
1174,1.8984323,1.0778778
1175,3.8377173,-0.11534814
1176,-2.400621,-5.0660286
1177,14.096081,-10.085624
1178,3.0738373,14.615892
1179,2.3656175,10.722808
1180,6.217602,17.64148
1181,18.133102,4.46632
1182,19.977642,7.8919234
1183,-1.1882211,3.4270394
1184,20.167387,5.8977203
1185,3.289135,13.327846
1186,0.073498294,-10.118822
1187,-1.0663286,3.3091912
1188,-0.085470736,-1.9514002
1189,2.3223505,10.709755
1190,7.7608075,15.896503
1191,13.171924,-9.5765295
1192,2.0537162,1.7556659
1193,19.48101,9.9116
1194,6.5655465,18.056992
1195,3.6840894,-0.14453472
1196,3.7561119,10.568546
1197,6.991073,14.854258
1198,0.17507456,-6.932241
1199,0.8961372,-10.237729
1200,1.726519,10.781837
1201,15.258839,2.7083855
1202,0.4653818,8.629915
1203,5.6204486,19.247816
1204,14.1492605,0.6647836
1205,0.47315523,8.605612
1206,8.542648,-5.9865575
1207,14.670691,-11.983985
1208,14.867983,1.601706
1209,8.322393,-6.9060745
1210,-0.6074996,-6.071197
1211,-2.303408,6.021708
1212,4.468938,14.127875
1213,6.5625763,15.740099
1214,3.8738203,13.878398
1215,3.6956956,10.840236
1216,13.55894,13.418831
1217,13.185096,3.6689606
1218,20.83128,-2.1389406
1219,8.100675,-6.5721784
1220,-0.021426875,-5.4892187
1221,18.641794,6.203367
1222,20.233755,5.5820594
1223,17.559809,6.862271
1224,18.611511,12.596566
1225,14.764362,0.9484958
1226,3.1694348,2.511287
1227,18.981058,-5.6981273
1228,20.490255,6.1108303
1229,18.755846,2.7802703
1230,7.560312,15.849031
1231,4.2824287,18.614594
1232,-1.7120293,7.364251
1233,21.133326,-3.7047553
1234,4.072767,17.825804
1235,5.4426565,20.266916
1236,3.1329296,2.5040803
1237,6.782144,15.598785
1238,9.435109,-8.145519
1239,0.12077428,-10.330097
1240,9.711966,-7.015973
1241,23.986298,10.712319
1242,8.904972,-8.347058
1243,5.5669007,14.729487
1244,-6.276606,17.858402
1245,0.06729597,-10.144365
1246,17.618444,13.766987
1247,3.0403047,14.032218
1248,6.3070064,16.615349
1249,1.7496558,-12.322787
1250,6.87653,15.031262
1251,9.682476,-6.928071
1252,19.39704,10.171515
1253,1.3875507,10.547979
1254,3.8715515,9.80491
1255,-0.5575088,-1.8274578
1256,-0.5646591,-6.590329
1257,4.10049,17.874725
1258,3.8353589,-0.101597935
1259,6.5583124,16.744883
1260,-0.47149926,-2.446174
1261,16.79605,14.311813
1262,2.8732712,14.417408
1263,10.847995,22.752268
1264,4.12754,18.006945
1265,-0.4210116,-7.215387
1266,6.768468,15.571502
1267,1.4846467,0.1291163
1268,20.74366,-9.734206
1269,3.1595042,-14.243515
1270,0.63004017,-7.1297135
1271,8.413714,-11.669584
1272,18.100355,4.3982925
1273,6.5134153,15.98933
1274,17.803175,11.654709
1275,1.5299393,-9.607482
1276,0.13451959,-10.285733
1277,18.390139,5.054938
1278,3.1579356,13.747041
1279,18.641838,6.002848
1280,20.146156,5.7614884
1281,18.12818,4.469164
1282,4.486625,8.8434105
1283,4.094359,9.028016
1284,-5.216517,16.581089
1285,4.43435,8.870794
1286,4.2769628,14.026648
1287,6.5251865,15.951346
1288,1.8920459,10.717048
1289,-6.2763314,17.858213
1290,-0.30069748,-6.864986
1291,4.962796,8.547988
1292,20.01465,5.8363976
1293,8.347792,-7.0435476
1294,-0.28205702,-7.142314
1295,17.99785,11.425819
1296,18.698664,10.587344
1297,23.690987,10.428748
1298,0.44608715,-9.5472355
1299,2.172371,-13.743997
1300,14.152642,-11.013293
1301,14.095506,-9.8731785
1302,4.431423,14.280573
1303,21.537067,-4.008443
1304,4.4198494,14.095891
1305,10.975617,-7.5096436
1306,6.730633,18.158796
1307,4.1861005,18.024012
1308,6.672513,15.623016
1309,3.5505395,2.267518
1310,3.9981039,14.268955
1311,1.7307302,-9.702954
1312,-2.8794124,3.2841532
1313,10.699026,-7.603386
1314,14.644326,-11.963546
1315,4.1783752,8.982786
1316,-0.47089642,-2.430089
1317,3.5235536,13.763147
1318,6.689752,18.199636
1319,-1.6057123,6.133097
1320,6.4608083,17.940536
1321,1.1705711,-9.684536
1322,2.3835163,10.708601
1323,-1.7194465,6.9124675
1324,4.522139,18.850227
1325,-0.6100021,-2.0286407
1326,-0.57680005,3.0196624
1327,4.16822,18.05005
1328,3.0083776,14.149818
1329,13.093195,5.58086
1330,9.132914,-8.260362
1331,3.7452896,13.84045
1332,14.362777,-11.516506
1333,0.6112959,-5.5106072
1334,6.2765574,17.58524
1335,7.207624,0.7852813
1336,13.073771,4.7346916
1337,3.903543,17.344019
1338,20.14836,6.3507657
1339,0.41018844,10.073205
1340,-6.2726736,17.854044
1341,10.872423,-7.424628
1342,0.9463632,-10.355664
1343,1.6384803,12.677716
1344,4.634785,14.329521
1345,6.8651295,15.042574
1346,6.604571,15.933204
1347,6.7513742,15.559207
1348,6.5212708,15.960819
1349,12.826999,13.472118
1350,18.254484,4.3752556
1351,18.424412,5.087387
1352,-1.4581467,-6.0528955
1353,14.987053,2.4009383
1354,14.076468,1.2102736
1355,15.066427,2.5192754
1356,18.228079,4.296456
1357,18.623478,12.761229
1358,8.764306,-7.099949
1359,4.047709,0.21910919
1360,16.845161,14.297082
1361,14.167697,-11.027437
1362,14.1514845,-11.003921
1363,6.5449934,15.745875
1364,14.110751,-9.870316
1365,23.775465,10.508427
1366,1.3743386,-11.4058695
1367,6.4085026,18.58582
1368,3.081181,14.63097
1369,3.6769686,10.81009
1370,5.2972493,19.462193
1371,10.996471,-8.029216
1372,14.175686,-11.017271
1373,21.16687,6.9950633
1374,4.499017,-0.53108877
1375,14.127208,-10.400894
1376,-0.7478051,-1.5526341
1377,4.0812473,0.083996415
1378,6.7785597,15.57313
1379,3.7966497,-0.12244551
1380,6.462596,18.478157
1381,3.2093823,10.740624
1382,18.207848,4.234127
1383,15.234571,3.4124074
1384,18.580412,6.166504
1385,6.4188485,18.048655
1386,9.505564,-8.101868
1387,10.916968,22.68183
1388,14.064831,-10.353795
1389,14.834583,1.6186063
1390,20.069445,7.0927367
1391,13.054409,5.312054
1392,1.2474617,10.404756
1393,19.932863,5.7786527
1394,1.300612,-5.603395
1395,18.61903,12.760968
1396,0.31799555,-6.188985
1397,1.7239274,12.76822
1398,17.36102,14.051349
1399,6.7864447,15.587082
1400,6.6341543,15.690116
1401,13.056522,3.953737
1402,6.4186363,18.572102
1403,-3.4550383,3.8428667
1404,4.774641,14.224941
1405,19.532719,8.43016
1406,10.463872,-7.8118706
1407,2.9370024,2.0967584
1408,-0.111621864,-1.7137128
1409,5.386539,19.792545
1410,14.941557,2.3084536
1411,-0.64355576,-1.9309076
1412,-1.7969936,4.8946805
1413,3.556789,2.2960677
1414,2.7649276,-13.296836
1415,0.97398925,-10.260938
1416,6.8367863,15.434654
1417,2.9276867,9.560063
1418,23.664043,10.401907
1419,4.301859,14.281775
1420,19.943863,5.7444344
1421,2.8457847,13.422333
1422,6.257794,17.582441
1423,13.471372,-9.050106
1424,-1.7333134,5.845996
1425,1.7284236,12.790802
1426,14.11432,-9.965387
1427,6.444812,17.153992
1428,-2.9765167,3.3639872
1429,6.1850133,17.622799
1430,2.3187222,10.702
1431,3.143417,14.653478
1432,18.779251,2.977208
1433,13.447944,5.7470136
1434,2.2072427,1.8023472
1435,1.0076398,-0.081186935
1436,-3.4436278,4.557806
1437,19.380554,10.140305
1438,18.917976,-5.78324
1439,21.202011,-3.4867115
1440,2.242507,-13.014233
1441,15.336314,-12.041181
1442,8.431868,-6.200392
1443,14.843965,1.5516893
1444,13.044446,4.750063
1445,4.024541,17.953518
1446,-1.8187546,-6.3760448
1447,3.6805403,-0.12913321
1448,14.772695,0.9395347
1449,9.218086,-7.670814
1450,20.705782,-9.772017
1451,13.965236,-9.652212
1452,4.108492,2.6190283
1453,0.71745104,-7.2050977
1454,-1.6432102,7.588354
1455,-3.5067425,4.577389
1456,0.2981932,10.127752
1457,4.547905,-0.48995313
1458,-2.9464402,3.3533766
1459,7.1734653,0.82986873
1460,17.441067,13.952974
1461,11.024834,-8.041446
1462,13.571959,13.391969
1463,13.400126,-9.134885
1464,-0.13490637,-1.693136
1465,19.32613,-4.8686376
1466,21.342026,-3.8927011
1467,-2.3771183,6.0920715
1468,1.368875,-11.400587
1469,1.6170516,0.28487614
1470,-0.53097016,7.7826
1471,1.7347287,12.776771
1472,-1.676302,4.529805
1473,13.946846,-9.657031
1474,5.4245834,19.531239
1475,1.2824932,2.3529851
1476,20.397612,5.9887776
1477,3.0283387,13.971867
1478,2.1150494,11.039852
1479,8.823964,-7.911162
1480,20.346125,6.7443995
1481,0.054424215,-7.4292507
1482,16.894917,14.5025625
1483,3.20535,2.5427556
1484,5.670536,14.874468
1485,-3.5001173,7.1684947
1486,3.5394075,2.2253623
1487,1.7860599,10.834916
1488,1.7931232,10.820485
1489,15.402913,-12.023918
1490,-0.48870075,-2.3399851
1491,1.2635937,2.3690507
1492,4.1259317,0.21486104
1493,13.140825,5.5142093
1494,-8.52086,2.2380526
1495,1.4407973,-6.035882
1496,20.910505,6.8695765
1497,5.2399454,19.333925
1498,14.717464,3.267162
1499,16.80627,14.291137
1500,-5.2254734,16.59005
1501,17.615639,13.761142
1502,13.20239,4.552896
1503,15.026456,-12.289365
1504,6.406912,18.544939
1505,10.951943,-8.041163
1506,8.783563,-7.6121154
1507,18.448948,3.5241525
1508,13.0722475,3.935242
1509,19.446808,10.74173
1510,9.002917,-7.625908
1511,3.6999393,-0.15557483
1512,3.2663841,2.5839012
1513,5.4699006,19.547142
1514,2.9786794,14.146753
1515,21.576609,-4.061472
1516,0.81272095,-0.5643066
1517,19.293222,5.970213
1518,4.137055,9.016497
1519,15.281245,2.8568785
1520,0.618842,-5.603927
1521,-0.45619872,-5.8944635
1522,1.2177935,-9.643647
1523,-5.2163134,16.58029
1524,3.21551,9.0714855
1525,13.86334,-9.350256
1526,3.171046,13.669924
1527,9.248923,-7.9826183
1528,-0.7385584,-5.781133
1529,3.85492,2.9613066
1530,0.007249079,-7.4504285
1531,-0.41114458,-7.2473593
1532,-1.3718141,7.7520347
1533,8.54676,-11.506358
1534,0.10616427,-5.6997147
1535,13.811672,-10.1747675
1536,6.213324,17.617256
1537,-0.77478987,-1.5318886
1538,8.47789,-7.1102457
1539,3.9066465,9.043418
1540,1.6080815,-12.032469
1541,20.597544,-2.0016973
1542,13.526525,13.459404
1543,3.137541,13.770319
1544,0.4316208,9.961232
1545,-3.5182292,-4.593009
1546,3.1544733,13.672786
1547,20.751957,-9.727984
1548,-1.7707453,5.976753
1549,1.9355062,11.023438
1550,20.185331,-4.167929
1551,19.940304,7.6549296
1552,0.31202927,-6.203208
1553,3.252427,13.3224535
1554,4.4945064,-0.56653893
1555,23.811205,10.541696
1556,3.5527415,13.87833
1557,10.634817,-7.4747853
1558,4.0315886,17.965565
1559,3.9284217,17.39374
1560,0.43550038,9.966669
1561,4.7998085,14.224952
1562,0.8640949,-6.2637515
1563,1.7499273,0.28737384
1564,-1.3811609,7.7302437
1565,6.32076,17.646494
1566,13.739718,-10.201681
1567,-8.518398,2.235782
1568,2.827417,-13.92625
1569,14.2531,-11.192779
1570,3.0404859,-14.130031
1571,-1.126452,3.368558
1572,19.436993,10.704904
1573,-1.5901612,-6.154799
1574,0.82567,-7.199569
1575,3.8196828,17.056189
1576,6.528252,18.392796
1577,3.5681288,2.9388182
1578,-3.5277457,7.134323
1579,-0.49397027,-2.3929741
1580,1.2822313,-9.482806
1581,0.802009,-6.1324706
1582,9.696588,-6.962889
1583,3.1782477,13.6362915
1584,0.12124842,-10.328755
1585,2.9144177,9.511044
1586,-3.6192532,7.012391
1587,1.2422037,2.3924
1588,-1.9849316,5.2277036
1589,4.0247083,17.921026
1590,4.796822,14.207158
1591,12.927666,4.905134
1592,-1.7399186,5.7816935
1593,0.99679905,-0.07712687
1594,1.3341182,-5.511086
1595,18.424414,5.1020355
1596,1.6985582,-9.699353
1597,8.718517,-7.7455444
1598,19.11368,-5.5277476
1599,3.9412713,10.354913
1600,3.7636163,-0.13979322
1601,4.537542,14.375694
1602,-0.45219958,-2.4218104
1603,1.5509307,2.1273813
1604,14.173342,0.6894331
1605,5.620635,18.626
1606,-1.8695385,6.4577928
1607,0.68125963,-7.090688
1608,6.3737197,17.904955
1609,18.629854,12.728768
1610,2.7318256,-13.84484
1611,14.653149,1.0126892
1612,19.314112,10.036698
1613,13.370298,-9.176807
1614,1.6465853,-12.197037
1615,10.039342,-6.9966683
1616,-2.2851582,6.0200424
1617,19.51748,8.259319
1618,-3.322674,3.6949923
1619,14.178967,1.5468867
1620,-0.07635858,-1.762609
1621,-0.45142305,-5.889412
1622,0.85035396,-6.049123
1623,2.037974,1.7841161
1624,6.5371203,16.347095
1625,17.724867,6.766874
1626,0.6937253,8.072097
1627,1.941453,10.959355
1628,20.689558,-9.7881565
1629,11.416802,-8.079804
1630,12.7962265,13.486402
1631,9.37637,-8.1760435
1632,3.9651284,2.998407
1633,20.283964,5.573508
1634,13.37682,-9.199225
1635,14.26042,1.5434672
1636,14.633384,1.0514554
1637,10.427804,-6.4713135
1638,20.926033,6.9372363
1639,18.919695,-5.7783465
1640,3.6208913,14.284166
1641,1.741836,-9.699762
1642,14.153149,-10.994732
1643,1.7736335,-9.756838
1644,14.124239,-10.387018
1645,1.4821947,0.12753409
1646,0.83652574,-10.353224
1647,18.769117,2.7521393
1648,10.701368,-7.546946
1649,1.329213,-5.542802
1650,21.127163,-3.724277
1651,8.0977545,-6.5108857
1652,-1.6540881,7.4692135
1653,-0.9243694,-5.49013
1654,13.399936,5.7239814
1655,12.795875,13.49061
1656,0.314265,-9.698716
1657,13.11817,5.529399
1658,15.259238,2.683694
1659,18.668938,6.1882024
1660,18.47728,5.0874844
1661,14.354351,1.488473
1662,3.1442227,2.5057929
1663,6.4006505,18.585688
1664,20.193237,5.483153
1665,3.7202094,13.783814
1666,17.563076,6.859484
1667,13.254419,-8.94833
1668,4.4723763,14.337465
1669,-2.1647582,5.8389115
1670,7.1836996,0.8035515
1671,9.642432,-6.757945
1672,4.543137,8.802421
1673,-3.4180439,4.7006354
1674,8.152581,-7.0845165
1675,3.3549793,13.3705635
1676,23.974564,10.700955
1677,19.144009,10.734128
1678,1.0054678,-0.12093249
1679,11.177645,-7.767878
1680,9.735099,-6.8867717
1681,1.9299169,2.0129805
1682,-2.13575,5.5270205
1683,13.03408,3.9262547
1684,0.2913452,-5.5295167
1685,11.082675,-7.5992827
1686,6.3016424,17.660423
1687,5.4284043,19.964937
1688,7.148946,0.83482295
1689,21.667953,-4.0683365
1690,-0.3549595,7.817825
1691,19.400187,10.685703
1692,8.909672,-7.9244194
1693,13.030483,5.2806883
1694,19.34929,-4.5278654
1695,7.7530622,15.895378
1696,1.730932,12.78887
1697,-1.7159083,3.944116
1698,8.176281,-7.57538
1699,19.023224,-5.653915
1700,1.0393702,-10.511986
1701,1.7898008,-9.807517
1702,21.153212,7.0018587
1703,0.6360766,8.238708
1704,21.34833,-3.902487
1705,15.239889,3.4856908
1706,-2.3190188,6.0725784
1707,5.469254,19.519476
1708,3.9113557,13.8513775
1709,10.720346,22.880663
1710,23.703537,10.440431
1711,2.292266,1.7920443
1712,20.185438,5.939662
1713,18.713436,10.585489
1714,17.57207,6.854315
1715,4.7425213,14.300117
1716,21.66457,-4.0841722
1717,3.6529334,-0.12434142
1718,6.190281,17.773596
1719,3.6302965,10.405466
1720,13.444357,-9.091614
1721,0.6120261,10.119996
1722,-3.418393,4.6945705
1723,0.41010493,10.046633
1724,19.04725,10.735621
1725,-2.086086,5.324737
1726,14.129604,-10.560771
1727,-3.6259317,6.9996557
1728,3.1916983,13.772907
1729,3.8578815,2.907281
1730,-8.51227,2.2293804
1731,-8.49131,2.2085598
1732,1.076215,-7.295379
1733,18.875078,-5.830667
1734,21.669308,-4.0901213
1735,-3.6296403,6.976962
1736,3.216917,2.553222
1737,0.5940246,8.3461275
1738,13.409911,-9.005374
1739,1.2987107,-12.200439
1740,13.2121525,3.980217
1741,1.2895135,-5.5423226
1742,16.965021,14.547696
1743,2.1655107,-13.748592
1744,3.4656136,8.992977
1745,5.378223,19.533878
1746,3.9021437,2.8279722
1747,18.5255,12.840446
1748,18.274353,13.118146
1749,19.413948,10.698225
1750,19.41419,10.676499
1751,0.27374148,-6.1937876
1752,12.894204,4.8111935
1753,-3.6321027,6.982317
1754,-0.47831267,-2.368432
1755,0.045254115,-5.313474
1756,3.1838942,2.5228875
1757,1.8097872,0.4475248
1758,19.0878,10.73562
1759,17.371674,14.033867
1760,-0.5589477,-5.9370294
1761,13.402653,-9.025718
1762,19.182161,9.585844
1763,-0.6354816,7.749346
1764,21.081081,-3.6514018
1765,7.645616,0.44686854
1766,4.051758,10.3559885
1767,14.749266,0.96347636
1768,13.985089,-9.641756
1769,14.672115,2.0075166
1770,-3.0066154,3.394802
1771,8.258438,-6.655689
1772,13.772464,1.6747508
1773,0.9752265,-6.5628304
1774,21.156055,-3.7454438
1775,-0.6519498,-5.8145666
1776,0.31846055,10.128933
1777,1.1327221,-9.791549
1778,18.82336,3.1767924
1779,4.115305,8.984692
1780,9.895308,-7.416351
1781,-1.6602755,7.463134
1782,1.3582392,10.667792
1783,7.1193542,0.8516497
1784,19.635899,8.310572
1785,0.55708075,8.351521
1786,0.5438432,-5.7327623
1787,0.6176261,10.09867
1788,1.8332415,-9.765306
1789,0.24771957,-7.4430227
1790,10.926318,22.672638
1791,16.658928,14.73831
1792,21.498013,-3.9621825
1793,20.712923,-9.765057
1794,10.721575,22.879562
1795,-1.1812503,3.4297602
1796,0.5252832,-9.421281
1797,18.874693,-5.8300357
1798,-8.505066,2.2220638
1799,3.849115,2.3996384
1800,-2.9143724,3.3618407
1801,6.1868668,16.541042
1802,1.7621473,-12.325576
1803,-1.7910867,6.0807953
1804,0.94039476,-0.108006865
1805,8.545042,-7.0756087
1806,-3.4775507,3.8706584
1807,18.986828,-5.6866913
1808,8.795561,-7.6006837
1809,-1.4986262,7.6516657
1810,2.19706,10.996678
1811,13.840207,0.9284041
1812,-1.834394,-6.393022
1813,-1.645484,7.5711746
1814,2.249723,1.8336284
1815,8.221873,-5.855182
1816,0.63234395,10.109336
1817,19.17797,11.419298
1818,3.8430343,2.8425593
1819,-8.511584,2.2283168
1820,-8.522973,2.2397406
1821,10.466657,-6.547293
1822,15.056356,-12.3203945
1823,3.8018005,10.549934
1824,3.5859296,2.9434087
1825,-3.5131156,4.5736523
1826,-5.2167835,16.58101
1827,4.514678,-0.5373458
1828,3.9349248,13.848736
1829,4.2093873,8.976302
1830,21.139828,-3.6955864
1831,-0.120564885,-2.134445
1832,3.6936524,-0.15636536
1833,-0.24691635,-5.9188113
1834,1.5237967,0.20996572
1835,8.834955,-7.7439137
1836,-0.1451488,-1.6511325
1837,7.3363676,-0.61331123
1838,19.857449,6.1407537
1839,13.552477,2.2567682
1840,10.728134,22.87285
1841,19.10279,9.962898
1842,-8.524722,2.2414105
1843,10.910752,22.687914
1844,-3.496685,7.174809
1845,0.0962202,-10.046612
1846,3.992111,2.9987693
1847,18.445314,5.1120286
1848,19.611029,8.104353
1849,3.0024364,1.9859525
1850,4.180032,8.992562
1851,18.11375,4.392452
1852,-0.022947093,-7.454537
1853,0.5864745,8.189536
1854,7.167209,0.81197655
1855,18.383795,-4.020266
1856,19.75055,8.698251
1857,4.4821944,-0.55684364
1858,0.30655465,-6.3094373
1859,-2.3140635,-5.103896
1860,0.9565156,-9.426865
1861,21.160149,7.0085654
1862,4.791355,14.213195
1863,-0.638391,-5.7558603
1864,3.270645,13.304047
1865,-0.33814543,7.5076942
1866,-0.48422244,-2.3978755
1867,1.2929697,-12.199889
1868,4.0269594,17.890852
1869,14.128131,-10.388396
1870,1.2685478,-9.469577
1871,0.97005165,-10.3060875
1872,1.0435884,-10.540881
1873,14.09654,-9.858909
1874,7.6026363,15.860933
1875,0.91840214,8.12489
1876,18.145313,4.410129
1877,6.19638,17.700195
1878,8.645961,-7.4923296
1879,3.9702497,-0.056552317
1880,13.982041,-10.628306
1881,20.746958,-9.732863
1882,2.2354698,0.9744973
1883,4.5229893,-0.5207128
1884,19.401468,10.113004
1885,1.315886,-5.5660934
1886,3.1546326,13.735704
1887,-1.5347773,7.618603
1888,13.562038,13.409741
1889,-8.602047,2.3175972
1890,10.719329,22.881784
1891,19.475096,10.751317
1892,12.803573,13.488043
1893,1.8488512,0.40145528
1894,14.722671,0.97020155
1895,2.073347,11.1148615
1896,3.98432,3.0465612
1897,-2.4732282,-4.9821696
1898,14.715028,3.1697276
1899,4.095487,9.277856
1900,10.425722,-6.481121
1901,3.6921375,14.372649
1902,18.424158,5.087592
1903,8.746573,-7.6882205
1904,16.709307,14.412446
1905,8.605428,-7.107618
1906,12.773499,13.503562
1907,10.915492,22.683535
1908,2.9800704,9.66251
1909,4.092882,14.043919
1910,-8.603213,2.3187323
1911,18.406359,5.0042543
1912,19.078047,-5.564444
1913,-2.0766442,5.326904
1914,4.070421,10.346182
1915,18.784962,3.129543
1916,0.92511797,-0.07504616
1917,0.40311402,-9.577511
1918,4.1921554,0.09747836
1919,1.533298,2.1351027
1920,3.8093543,17.026777
1921,0.021906875,-7.453513
1922,19.532871,8.2344055
1923,8.406364,-7.097521
1924,-0.3066456,-1.5509863
1925,1.7547506,2.0027318
1926,15.068018,-12.321767
1927,18.781763,2.7405777
1928,3.9595888,2.8047125
1929,3.7322803,-0.13024679
1930,4.118606,13.9552965
1931,3.0709777,2.017597
1932,4.049517,2.6045344
1933,21.170908,-3.633079
1934,10.739312,-7.7001896
1935,8.227733,-6.005561
1936,10.71931,22.881771
1937,18.801422,2.7169917
1938,1.941813,10.970367
1939,-3.632517,6.978766
1940,3.331986,9.009935
1941,20.952927,7.140697
1942,4.4643717,-0.5647236
1943,10.959158,-7.9095745
1944,0.19438931,-6.9364204
1945,-0.784021,-1.583136
1946,17.26258,14.131433
1947,20.350306,5.9034595
1948,15.150563,-12.260215
1949,8.596716,-7.136057
1950,15.103838,-12.319494
1951,-0.41967592,-1.2552336
1952,1.7730772,0.38391435
1953,1.1105,-7.320557
1954,0.57683766,8.347719
1955,-3.3946543,6.7792892
1956,3.338844,9.00963
1957,3.0098002,9.749672
1958,0.41846275,8.07593
1959,4.1444507,14.040957
1960,8.610603,-7.0982695
1961,-2.2635844,5.9962096
1962,-2.5379932,-4.938632
1963,18.673357,12.702224
1964,-0.9787272,-5.501523
1965,18.419586,5.0934362
1966,4.566163,-0.3937426
1967,1.3415908,-11.446305
1968,14.178255,-11.016719
1969,14.106762,-9.863371
1970,2.1587567,-13.741871
1971,1.3069478,-12.191902
1972,2.1495452,-13.753837
1973,-8.632125,2.3470771
1974,20.614676,-1.9784367
1975,0.89259654,8.144338
1976,15.076902,-12.272909
1977,6.375823,16.320894
1978,2.8472989,-13.933095
1979,-0.07797368,-1.9405625
1980,4.3356824,-0.4978244
1981,2.1643426,1.7124836
1982,16.649805,14.794504
1983,3.575731,14.460398
1984,20.594679,6.161544
1985,2.9708364,9.700737
1986,14.350019,1.5363479
1987,-8.63807,2.3530455
1988,3.151066,13.647665
1989,-1.7073476,6.7941217
1990,6.4624486,18.501791
1991,14.894182,3.2138302
1992,4.417868,-0.55871624
1993,3.247106,13.978877
1994,23.894096,10.621477
1995,20.10328,5.9735527
1996,21.256935,-3.3589094
1997,0.25164205,-7.0137634
1998,4.5564113,-0.4961905
1999,0.30495694,-9.706783
2000,11.452896,-8.140472
2001,20.695238,7.0331416
2002,21.39479,-3.9042447
2003,14.157283,0.67663664
2004,21.501225,-3.967414
2005,18.755278,2.7738848
2006,13.3645,-9.153572
2007,13.103691,3.9236946
2008,21.039576,-2.3294845
2009,4.217119,0.1383091
2010,-8.652946,2.3676462
2011,-1.6469883,7.570559
2012,-1.5738869,-6.1122775
2013,3.803089,2.71857
2014,21.18658,-3.517458
2015,2.8659694,14.415805
2016,13.095506,4.684218
2017,9.435618,-8.149373
2018,3.927414,17.407288
2019,0.068257794,-10.255743
2020,2.009205,10.826639
2021,0.064645566,-10.275331
2022,13.691817,0.7701142
2023,3.2884386,13.378096
2024,8.171449,-5.8180685
2025,17.72692,11.676648
2026,20.12004,5.762345
2027,8.849813,-7.1325207
2028,18.660627,6.216925
2029,3.1680853,2.5485663
2030,15.343158,-11.999831
